transaction_id,account_id,transaction_date,transaction_type,transaction_channel,merchant_name,amount,reference,balance_after_transaction,is_fraud
300304,200045,2026-05-08,Withdrawal,POS,This Bank,4444,ATM CASH WITHDRAWAL,48929,False
300305,200045,2026-01-23,Card Purchase,POS,Netflix,3423,Netflix,45506,False
300306,200045,2026-01-30,EFT,Branch,SARS,186,EFT TO SARS,45320,False
300307,200046,2026-05-21,Withdrawal,POS,This Bank,942,ATM CASH WITHDRAWAL,14061,False
300308,200046,2026-06-22,Salary,POS,Employer,3782,MONTHLY SALARY,17843,False
300309,200046,2026-07-02,Deposit,Branch,This Bank,4548,EFT DEPOSIT,22391,False
300310,200047,2026-01-26,EFT,Branch,Takealot,3450,EFT TO Takealot,53460,False
300311,200047,2024-08-02,Deposit,Branch,This Bank,1630,CASH DEPOSIT,55090,False
300312,200047,2024-05-24,Salary,POS,Employer,3856,MONTHLY SALARY,58946,False
300313,200047,2024-06-10,Card Purchase,Mobile App,Takealot,1616,Takealot,57330,False
300314,200047,2025-05-14,Card Purchase,Online,Takealot,47,Takealot,57283,False
300315,200047,2024-09-12,Card Purchase,ATM,Netflix,3155,Netflix,54128,False
300316,200047,2026-06-29,Salary,POS,Employer,4312,MONTHLY SALARY,58440,False
300317,200047,2026-03-29,Withdrawal,POS,This Bank,490,ATM CASH WITHDRAWAL,57950,False
300318,200047,2024-03-11,Salary,ATM,Employer,984,MONTHLY SALARY,58934,False
300319,200047,2025-12-11,Card Purchase,Online,Uber,4285,Uber,54649,False
300320,200048,2026-01-03,Card Purchase,Branch,Netflix,3524,Netflix,26482,False
300321,200048,2022-05-28,EFT,Branch,Shell,4514,EFT TO Shell,30996,False
300322,200048,2024-07-19,Withdrawal,POS,This Bank,2303,ATM CASH WITHDRAWAL,28693,False
300323,200048,2022-05-02,Salary,POS,Employer,3161,MONTHLY SALARY,31854,False
300324,200048,2024-07-17,Deposit,POS,This Bank,4261,EFT DEPOSIT,36115,False
300325,200048,2025-05-12,EFT,Online,SARS,3505,EFT TO SARS,32610,False
300326,200049,2025-09-03,Card Purchase,POS,Checkers,701,Checkers,34306,False
300327,200049,2026-04-18,Withdrawal,Mobile App,This Bank,4083,ATM CASH WITHDRAWAL,30223,False
300328,200049,2024-11-10,Card Purchase,Online,Uber,2901,Uber,27322,False
300329,200049,2024-03-27,Salary,POS,Employer,2754,MONTHLY SALARY,30076,False
300330,200049,2026-04-07,Card Purchase,Mobile App,Woolworths,1761,Woolworths,28315,False
300331,200049,2025-10-26,Deposit,Branch,This Bank,1724,EFT DEPOSIT,30039,False
300332,200049,2024-09-17,Card Purchase,Online,Uber,34,Uber,30005,False
300333,200050,2025-08-31,Salary,Online,Employer,277,MONTHLY SALARY,45286,False
300334,200050,2026-03-31,Deposit,Branch,This Bank,4138,EFT DEPOSIT,49424,True
300335,200050,2026-02-23,Salary,Online,Employer,759,MONTHLY SALARY,50183,False
300336,200050,2025-09-25,Withdrawal,Branch,This Bank,543,ATM CASH WITHDRAWAL,49640,False
300337,200050,2026-03-11,Salary,ATM,Employer,4448,MONTHLY SALARY,54088,False
300338,200050,2026-03-15,Deposit,ATM,This Bank,3218,EFT DEPOSIT,57306,False
300339,200050,2026-03-10,EFT,ATM,Pick n Pay,718,EFT TO Pick n Pay,58024,False
300340,200050,2026-03-27,EFT,POS,SARS,4988,EFT TO SARS,63012,False
300341,200050,2025-09-05,Deposit,ATM,This Bank,3364,EFT DEPOSIT,66376,False
300342,200051,2025-08-08,Deposit,Online,This Bank,789,CASH DEPOSIT,15792,False
300343,200051,2026-01-13,EFT,POS,Uber,608,EFT TO Uber,16400,False
300344,200051,2025-12-08,Deposit,Online,This Bank,1599,CASH DEPOSIT,17999,False
300345,200052,2026-05-31,Salary,Online,Employer,570,MONTHLY SALARY,25575,False
300346,200052,2026-06-15,Salary,ATM,Employer,4046,MONTHLY SALARY,29621,False
300347,200052,2026-06-09,Withdrawal,Branch,This Bank,4373,ATM CASH WITHDRAWAL,25248,False
300348,200052,2026-06-24,Deposit,ATM,This Bank,150,CASH DEPOSIT,25398,False
300349,200052,2026-06-18,Card Purchase,ATM,Shell,1399,Shell,23999,False
300350,200053,2024-03-13,Deposit,Branch,This Bank,4996,CASH DEPOSIT,45004,False
300351,200053,2026-05-13,Salary,Branch,Employer,2919,MONTHLY SALARY,47923,False
300352,200053,2024-12-13,Salary,Mobile App,Employer,3756,MONTHLY SALARY,51679,False
300353,200053,2024-07-05,EFT,Online,Uber,895,EFT TO Uber,52574,False
300354,200053,2026-03-05,Deposit,POS,This Bank,845,EFT DEPOSIT,53419,False
300355,200053,2025-01-07,Withdrawal,POS,This Bank,231,ATM CASH WITHDRAWAL,53188,False
300356,200053,2024-10-31,EFT,Branch,Municipality,2639,EFT TO Municipality,50549,False
300357,200053,2024-05-19,Deposit,ATM,This Bank,3606,EFT DEPOSIT,54155,False
300358,200054,2026-02-20,EFT,Mobile App,SARS,3153,EFT TO SARS,21852,False
300359,200054,2026-02-09,Deposit,Branch,This Bank,4544,EFT DEPOSIT,26396,False
300360,200054,2026-05-29,Salary,Mobile App,Employer,261,MONTHLY SALARY,26657,False
300361,200054,2026-07-03,Withdrawal,Branch,This Bank,4545,ATM CASH WITHDRAWAL,22112,False
300362,200054,2025-10-20,Deposit,ATM,This Bank,407,CASH DEPOSIT,22519,False
300363,200055,2026-06-10,Salary,Branch,Employer,4292,MONTHLY SALARY,29297,False
300364,200055,2026-04-26,Withdrawal,ATM,This Bank,2880,ATM CASH WITHDRAWAL,26417,False
300365,200055,2026-07-04,Deposit,ATM,This Bank,492,EFT DEPOSIT,26909,False
300366,200055,2026-06-23,Salary,Online,Employer,4648,MONTHLY SALARY,31557,False
300367,200055,2026-05-20,Deposit,ATM,This Bank,1040,EFT DEPOSIT,32597,False
300368,200056,2026-06-24,Card Purchase,ATM,Takealot,4260,Takealot,20745,False
300369,200056,2026-07-02,Deposit,ATM,This Bank,4588,EFT DEPOSIT,25333,False
300370,200056,2026-06-29,Withdrawal,Branch,This Bank,2333,ATM CASH WITHDRAWAL,23000,False
300371,200056,2026-06-27,Salary,Branch,Employer,2619,MONTHLY SALARY,25619,False
300372,200056,2026-07-11,Card Purchase,Branch,Takealot,4569,Takealot,21050,False
300373,200057,2026-07-10,Salary,Branch,Employer,377,MONTHLY SALARY,35384,False
300374,200057,2026-07-12,EFT,Online,Municipality,935,EFT TO Municipality,34449,False
300375,200057,2026-07-10,EFT,Branch,Landlord,256,EFT TO Landlord,34705,False
300376,200057,2026-07-10,EFT,Online,Takealot,37,EFT TO Takealot,34668,False
300377,200057,2026-07-12,Withdrawal,Online,This Bank,3653,ATM CASH WITHDRAWAL,31015,False
300378,200057,2026-07-09,Withdrawal,Online,This Bank,4507,ATM CASH WITHDRAWAL,26508,False
300379,200057,2026-07-11,EFT,POS,Netflix,787,EFT TO Netflix,25721,False
300380,200058,2026-07-06,Withdrawal,POS,This Bank,3860,ATM CASH WITHDRAWAL,31147,False
300381,200058,2026-07-04,EFT,ATM,Netflix,1260,EFT TO Netflix,29887,False
300382,200058,2026-07-12,Card Purchase,Online,Shell,578,Shell,29309,False
300383,200058,2026-07-09,EFT,Mobile App,Pick n Pay,2899,EFT TO Pick n Pay,26410,False
300384,200058,2026-07-06,Deposit,POS,This Bank,4662,EFT DEPOSIT,31072,False
300385,200058,2026-07-04,EFT,Online,SARS,1269,EFT TO SARS,29803,False
300386,200058,2026-07-04,Card Purchase,ATM,Checkers,2830,Checkers,26973,False
300387,200059,2022-03-16,Card Purchase,Online,Pick n Pay,310,Pick n Pay,44699,False
300388,200059,2023-04-29,Card Purchase,Online,Woolworths,1880,Woolworths,42819,False
300389,200059,2023-10-25,Card Purchase,POS,Pick n Pay,4392,Pick n Pay,38427,False
300390,200059,2026-06-26,Salary,Online,Employer,1553,MONTHLY SALARY,39980,False
300391,200059,2023-11-04,Deposit,ATM,This Bank,1988,CASH DEPOSIT,41968,False
300392,200059,2025-12-14,Salary,ATM,Employer,1640,MONTHLY SALARY,43608,False
300393,200059,2026-04-06,EFT,Online,Woolworths,761,EFT TO Woolworths,44369,False
300394,200059,2024-01-02,Card Purchase,ATM,Netflix,912,Netflix,43457,False
300395,200059,2025-10-06,Deposit,Mobile App,This Bank,986,CASH DEPOSIT,44443,False
300396,200060,2024-11-02,EFT,POS,Woolworths,609,EFT TO Woolworths,40617,False
300397,200060,2025-06-09,Card Purchase,Online,Takealot,1414,Takealot,39203,False
300398,200060,2025-09-12,EFT,POS,Woolworths,2931,EFT TO Woolworths,42134,False
300399,200060,2026-02-02,Withdrawal,POS,This Bank,2170,ATM CASH WITHDRAWAL,39964,False
300400,200060,2026-05-17,Card Purchase,Online,Netflix,4595,Netflix,35369,False
300401,200060,2025-09-28,Card Purchase,Mobile App,Shell,3201,Shell,32168,False
300402,200060,2025-09-06,Deposit,Mobile App,This Bank,2447,CASH DEPOSIT,34615,False
300403,200060,2025-10-29,Withdrawal,POS,This Bank,744,ATM CASH WITHDRAWAL,33871,False
300404,200061,2021-09-28,Card Purchase,Branch,Checkers,2458,Checkers,27548,False
300405,200061,2025-06-07,Salary,Branch,Employer,4392,MONTHLY SALARY,31940,False
300406,200061,2026-04-19,Withdrawal,POS,This Bank,1477,ATM CASH WITHDRAWAL,30463,False
300407,200061,2024-02-05,Deposit,Branch,This Bank,2012,EFT DEPOSIT,32475,False
300408,200061,2023-05-29,EFT,Branch,Pick n Pay,2145,EFT TO Pick n Pay,34620,False
300409,200061,2021-07-03,Deposit,Online,This Bank,4342,EFT DEPOSIT,38962,False
300410,200062,2023-01-25,EFT,POS,Landlord,4024,EFT TO Landlord,10979,False
300411,200062,2024-06-17,Card Purchase,Online,Woolworths,1840,Woolworths,9139,False
300412,200062,2024-09-07,Deposit,Online,This Bank,1505,EFT DEPOSIT,10644,False
300413,200063,2026-07-06,Withdrawal,Online,This Bank,4053,ATM CASH WITHDRAWAL,45957,False
300414,200063,2026-05-29,Card Purchase,Mobile App,Uber,4522,Uber,41435,False
300415,200063,2026-05-06,Card Purchase,ATM,Woolworths,1032,Woolworths,40403,False
300416,200063,2026-06-23,Card Purchase,Mobile App,Shell,342,Shell,40061,False
300417,200063,2026-05-31,EFT,POS,Pick n Pay,3263,EFT TO Pick n Pay,43324,False
300418,200063,2026-07-12,Deposit,ATM,This Bank,1424,CASH DEPOSIT,44748,False
300419,200063,2026-06-14,Card Purchase,ATM,Pick n Pay,3392,Pick n Pay,41356,False
300420,200063,2026-05-02,Withdrawal,POS,This Bank,2752,ATM CASH WITHDRAWAL,38604,False
300421,200063,2026-05-11,Withdrawal,Mobile App,This Bank,1465,ATM CASH WITHDRAWAL,37139,False
300422,200063,2026-05-14,Deposit,Online,This Bank,1326,CASH DEPOSIT,38465,False
300423,200064,2026-06-22,Salary,POS,Employer,1512,MONTHLY SALARY,46521,False
300424,200064,2026-07-05,Card Purchase,POS,Checkers,3180,Checkers,43341,False
300425,200064,2026-07-05,EFT,POS,Woolworths,2085,EFT TO Woolworths,41256,False
300426,200064,2026-06-13,Withdrawal,Online,This Bank,4120,ATM CASH WITHDRAWAL,37136,False
300427,200064,2026-06-26,Deposit,ATM,This Bank,2780,CASH DEPOSIT,39916,False
300428,200064,2026-06-30,Withdrawal,Mobile App,This Bank,3668,ATM CASH WITHDRAWAL,36248,False
300429,200064,2026-06-29,Withdrawal,POS,This Bank,2977,ATM CASH WITHDRAWAL,33271,False
300430,200064,2026-06-30,Withdrawal,Branch,This Bank,2435,ATM CASH WITHDRAWAL,30836,False
300431,200064,2026-06-14,EFT,Branch,Pick n Pay,4779,EFT TO Pick n Pay,35615,False
300432,200065,2026-05-26,Withdrawal,POS,This Bank,1881,ATM CASH WITHDRAWAL,38127,False
300433,200065,2026-06-11,Withdrawal,Branch,This Bank,2157,ATM CASH WITHDRAWAL,35970,False
300434,200065,2026-05-26,Salary,Branch,Employer,2757,MONTHLY SALARY,38727,False
300435,200065,2026-06-18,Withdrawal,Branch,This Bank,1948,ATM CASH WITHDRAWAL,36779,False
300436,200065,2026-05-25,Withdrawal,Branch,This Bank,2498,ATM CASH WITHDRAWAL,34281,False
300437,200065,2026-06-08,EFT,Branch,Shell,4448,EFT TO Shell,29833,False
300438,200065,2026-06-29,Withdrawal,POS,This Bank,1024,ATM CASH WITHDRAWAL,28809,False
300439,200065,2026-07-02,Card Purchase,Online,Takealot,1457,Takealot,27352,False
300440,200066,2026-04-26,Deposit,ATM,This Bank,3698,CASH DEPOSIT,53708,False
300441,200066,2026-06-02,Salary,Online,Employer,878,MONTHLY SALARY,54586,False
300442,200066,2026-05-29,EFT,Mobile App,Takealot,1976,EFT TO Takealot,56562,False
300443,200066,2026-07-02,Deposit,Mobile App,This Bank,3307,CASH DEPOSIT,59869,False
300444,200066,2026-07-05,Withdrawal,Online,This Bank,1850,ATM CASH WITHDRAWAL,58019,False
300445,200066,2026-04-30,Deposit,Online,This Bank,4540,CASH DEPOSIT,62559,False
300446,200066,2026-05-13,Salary,POS,Employer,3163,MONTHLY SALARY,65722,False
300447,200066,2026-06-25,Salary,ATM,Employer,174,MONTHLY SALARY,65896,True
300448,200066,2026-06-15,Salary,Mobile App,Employer,1243,MONTHLY SALARY,67139,False
300449,200066,2026-06-17,Salary,ATM,Employer,2561,MONTHLY SALARY,69700,False
300450,200067,2026-02-19,Card Purchase,Online,Uber,3305,Uber,21700,False
300451,200067,2026-01-04,Withdrawal,Online,This Bank,2965,ATM CASH WITHDRAWAL,18735,False
300452,200067,2026-06-08,EFT,POS,Checkers,1359,EFT TO Checkers,20094,False
300453,200067,2025-12-21,Card Purchase,Online,Takealot,3560,Takealot,16534,False
300454,200067,2026-05-23,Salary,Branch,Employer,4767,MONTHLY SALARY,21301,False
300455,200068,2026-06-17,Deposit,Online,This Bank,3830,CASH DEPOSIT,18833,False
300456,200068,2026-06-29,EFT,Mobile App,Landlord,4885,EFT TO Landlord,13948,False
300457,200068,2026-07-10,Withdrawal,Mobile App,This Bank,3855,ATM CASH WITHDRAWAL,10093,False
300458,200069,2026-07-09,Salary,ATM,Employer,1392,MONTHLY SALARY,36399,False
300459,200069,2026-07-12,EFT,ATM,Woolworths,3119,EFT TO Woolworths,33280,False
300460,200069,2026-07-08,Withdrawal,Mobile App,This Bank,1203,ATM CASH WITHDRAWAL,32077,False
300461,200069,2026-07-11,Card Purchase,POS,Netflix,4873,Netflix,27204,False
300462,200069,2026-07-10,EFT,POS,Municipality,2726,EFT TO Municipality,24478,False
300463,200069,2026-07-08,Withdrawal,ATM,This Bank,4011,ATM CASH WITHDRAWAL,20467,False
300464,200069,2026-07-12,EFT,Online,Shell,1468,EFT TO Shell,21935,False
300465,200070,2026-07-08,Card Purchase,Mobile App,Takealot,4595,Takealot,20410,False
300466,200070,2026-07-08,Card Purchase,Mobile App,Takealot,826,Takealot,19584,False
300467,200070,2026-07-10,Card Purchase,Online,Checkers,1058,Checkers,18526,False
300468,200070,2026-07-05,EFT,POS,Takealot,1802,EFT TO Takealot,16724,False
300469,200070,2026-07-07,Salary,Branch,Employer,1411,MONTHLY SALARY,18135,False
300470,200071,2025-10-29,Deposit,Online,This Bank,4936,CASH DEPOSIT,29941,False
300471,200071,2026-07-01,EFT,Online,Takealot,235,EFT TO Takealot,29706,False
300472,200071,2025-03-25,Card Purchase,POS,Pick n Pay,4299,Pick n Pay,25407,False
300473,200071,2026-06-17,Card Purchase,Mobile App,Woolworths,3963,Woolworths,21444,False
300474,200071,2025-06-06,EFT,Branch,Takealot,3148,EFT TO Takealot,18296,False
300475,200072,2024-12-05,Withdrawal,Online,This Bank,37,ATM CASH WITHDRAWAL,24968,False
300476,200072,2025-05-25,Withdrawal,ATM,This Bank,122,ATM CASH WITHDRAWAL,24846,False
300477,200072,2025-10-05,Card Purchase,Branch,Pick n Pay,1526,Pick n Pay,23320,False
300478,200072,2026-05-05,Withdrawal,Online,This Bank,989,ATM CASH WITHDRAWAL,22331,False
300479,200072,2026-04-20,Deposit,Branch,This Bank,409,CASH DEPOSIT,22740,False
300480,200073,2026-04-01,Card Purchase,Branch,Shell,4999,Shell,15005,False
300481,200073,2026-07-04,Card Purchase,Online,Woolworths,1494,Woolworths,13511,False
300482,200073,2026-03-13,Card Purchase,Branch,Netflix,1981,Netflix,11530,False
300483,200073,2026-05-07,Withdrawal,Online,This Bank,4149,ATM CASH WITHDRAWAL,7381,True
300484,200074,2026-05-27,Deposit,Mobile App,This Bank,4863,CASH DEPOSIT,49872,False
300485,200074,2022-11-18,Salary,ATM,Employer,1830,MONTHLY SALARY,51702,True
300486,200074,2023-10-30,Deposit,Online,This Bank,4302,CASH DEPOSIT,56004,False
300487,200074,2025-11-06,Card Purchase,Branch,Takealot,3680,Takealot,52324,False
300488,200074,2024-10-19,EFT,POS,Pick n Pay,3947,EFT TO Pick n Pay,48377,False
300489,200074,2022-10-05,Salary,Online,Employer,4506,MONTHLY SALARY,52883,False
300490,200074,2024-01-15,Deposit,ATM,This Bank,300,CASH DEPOSIT,53183,False
300491,200074,2023-03-24,Salary,POS,Employer,3387,MONTHLY SALARY,56570,False
300492,200074,2025-10-30,EFT,POS,Woolworths,4420,EFT TO Woolworths,52150,False
300493,200075,2026-03-25,Deposit,Branch,This Bank,3815,EFT DEPOSIT,33821,False
300494,200075,2026-05-14,EFT,Mobile App,Checkers,4508,EFT TO Checkers,29313,False
300495,200075,2026-04-20,EFT,Branch,Takealot,2918,EFT TO Takealot,26395,False
300496,200075,2026-04-22,Salary,Branch,Employer,2676,MONTHLY SALARY,29071,False
300497,200075,2026-01-28,Withdrawal,POS,This Bank,3364,ATM CASH WITHDRAWAL,25707,False
300498,200075,2026-05-05,Card Purchase,Branch,Woolworths,4569,Woolworths,21138,False
300499,200076,2026-05-02,Deposit,ATM,This Bank,2394,EFT DEPOSIT,42402,False
300500,200076,2026-05-21,Withdrawal,Branch,This Bank,2153,ATM CASH WITHDRAWAL,40249,False
300501,200076,2026-06-24,Card Purchase,ATM,Pick n Pay,2262,Pick n Pay,37987,False
300502,200076,2026-04-16,Deposit,Mobile App,This Bank,822,EFT DEPOSIT,38809,False
300503,200076,2026-05-08,Salary,Branch,Employer,3324,MONTHLY SALARY,42133,False
300504,200076,2026-04-25,EFT,POS,Takealot,1657,EFT TO Takealot,40476,False
300505,200076,2026-05-09,EFT,POS,Landlord,1615,EFT TO Landlord,38861,False
300506,200076,2026-04-14,Withdrawal,POS,This Bank,311,ATM CASH WITHDRAWAL,38550,False
300507,200077,2026-07-01,Withdrawal,Branch,This Bank,1919,ATM CASH WITHDRAWAL,23086,False
300508,200077,2026-07-07,Deposit,Online,This Bank,3389,EFT DEPOSIT,26475,False
300509,200077,2026-06-22,Card Purchase,Online,Netflix,442,Netflix,26033,False
300510,200077,2026-07-11,Card Purchase,Branch,Checkers,4128,Checkers,21905,False
300511,200077,2026-06-12,Deposit,ATM,This Bank,4573,EFT DEPOSIT,26478,False
300512,200078,2026-02-11,Salary,Online,Employer,1789,MONTHLY SALARY,41797,False
300513,200078,2025-10-23,Salary,Branch,Employer,34,MONTHLY SALARY,41831,False
300514,200078,2026-07-08,Deposit,ATM,This Bank,596,EFT DEPOSIT,42427,False
300515,200078,2026-03-13,Withdrawal,ATM,This Bank,242,ATM CASH WITHDRAWAL,42185,False
300516,200078,2026-06-04,Deposit,Online,This Bank,4332,EFT DEPOSIT,46517,False
300517,200078,2026-01-22,Deposit,Mobile App,This Bank,235,EFT DEPOSIT,46752,False
300518,200078,2026-01-05,Withdrawal,Mobile App,This Bank,4007,ATM CASH WITHDRAWAL,42745,False
300519,200078,2026-06-10,EFT,ATM,Municipality,1931,EFT TO Municipality,40814,False
300520,200079,2026-05-19,Card Purchase,POS,Pick n Pay,115,Pick n Pay,39893,False
300521,200079,2026-05-10,Withdrawal,Branch,This Bank,3161,ATM CASH WITHDRAWAL,36732,True
300522,200079,2026-01-06,Card Purchase,ATM,Pick n Pay,900,Pick n Pay,35832,False
300523,200079,2026-03-01,Salary,Online,Employer,61,MONTHLY SALARY,35893,False
300524,200079,2026-03-04,Card Purchase,POS,Woolworths,2059,Woolworths,33834,False
300525,200079,2026-03-03,Card Purchase,Online,Netflix,1387,Netflix,32447,False
300526,200079,2026-05-22,EFT,Online,SARS,1261,EFT TO SARS,33708,True
300527,200079,2026-03-08,Deposit,Online,This Bank,4172,EFT DEPOSIT,37880,False
300528,200080,2025-08-24,Withdrawal,Online,This Bank,1407,ATM CASH WITHDRAWAL,48603,False
300529,200080,2025-07-19,Salary,POS,Employer,2008,MONTHLY SALARY,50611,False
300530,200080,2025-10-22,EFT,ATM,Pick n Pay,3470,EFT TO Pick n Pay,54081,False
300531,200080,2025-08-09,Deposit,Branch,This Bank,323,EFT DEPOSIT,54404,False
300532,200080,2026-06-27,Card Purchase,Branch,Takealot,3810,Takealot,50594,False
300533,200080,2026-03-22,Deposit,ATM,This Bank,3908,CASH DEPOSIT,54502,False
300534,200080,2026-04-05,Withdrawal,Online,This Bank,3099,ATM CASH WITHDRAWAL,51403,False
300535,200080,2025-06-15,Card Purchase,Online,Takealot,3474,Takealot,47929,False
300536,200080,2026-01-03,EFT,POS,Netflix,2145,EFT TO Netflix,45784,False
300537,200080,2026-07-03,Salary,ATM,Employer,3371,MONTHLY SALARY,49155,False
300538,200081,2024-11-23,Card Purchase,POS,Netflix,2196,Netflix,22809,False
300539,200081,2025-01-26,Withdrawal,ATM,This Bank,21,ATM CASH WITHDRAWAL,22788,False
300540,200081,2025-02-14,EFT,Online,Pick n Pay,1764,EFT TO Pick n Pay,21024,False
300541,200081,2026-03-20,Salary,Mobile App,Employer,1677,MONTHLY SALARY,22701,False
300542,200081,2025-02-27,EFT,POS,Shell,4883,EFT TO Shell,27584,True
300543,200082,2024-04-10,Deposit,POS,This Bank,201,EFT DEPOSIT,15204,False
300544,200082,2025-03-15,Card Purchase,Online,Woolworths,4707,Woolworths,10497,False
300545,200082,2025-08-27,Card Purchase,Branch,Netflix,3418,Netflix,7079,False
300546,200083,2026-03-13,Salary,POS,Employer,1473,MONTHLY SALARY,51483,False
300547,200083,2025-06-04,Card Purchase,ATM,Pick n Pay,3046,Pick n Pay,48437,False
300548,200083,2024-07-27,Withdrawal,Mobile App,This Bank,1327,ATM CASH WITHDRAWAL,47110,False
300549,200083,2025-06-21,Card Purchase,ATM,Checkers,893,Checkers,46217,False
300550,200083,2025-02-04,EFT,Branch,Takealot,3943,EFT TO Takealot,50160,False
300551,200083,2025-02-26,EFT,ATM,Shell,2421,EFT TO Shell,52581,False
300552,200083,2024-10-19,Deposit,Branch,This Bank,483,EFT DEPOSIT,53064,False
300553,200083,2025-10-26,Withdrawal,POS,This Bank,4380,ATM CASH WITHDRAWAL,48684,False
300554,200083,2025-07-21,Withdrawal,Mobile App,This Bank,2469,ATM CASH WITHDRAWAL,46215,False
300555,200083,2025-11-04,EFT,Online,SARS,4296,EFT TO SARS,41919,True
300556,200084,2025-08-05,Deposit,Mobile App,This Bank,3024,EFT DEPOSIT,38031,False
300557,200084,2025-04-10,Withdrawal,Branch,This Bank,2854,ATM CASH WITHDRAWAL,35177,False
